rank,repro_id,family,closure_status,owner,oracle_status,oracle_path,oracle_us,best_compile_us,memcopy_sol_us,launch_adjusted_gap,priority_score_3us,inductor_gap_close_track,gating_strategy,next_action,notes,writeup_path
665,sum_33b494a50932,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,70.23999840021133,49.984000623226166,1.1908313722035475,5.524741266126232,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
666,var_mean_5989a301601b,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,20.25599963963032,11.008000001311302,1.4460308136589188,5.496970768524792,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
667,var_mean_fa8932a4b21f,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,19.200000911951065,10.208000428974628,1.453664467623099,5.461145699281224,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
668,pointwise_a685086ffd8d,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,30.17600066959858,17.40800030529499,1.2891319325031212,5.371431110821016,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
669,var_mean_c0993161a0af,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,17.44000054895878,8.927999995648861,1.462106015704276,5.324543775064411,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
670,sum_sum_7af057233a52,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,27.55199931561947,15.359999611973764,1.2898876318412786,5.219724680387442,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
671,var_mean_mean_3a508adb31ac,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,24.512000381946564,11.071999557316303,1.2212037127617346,5.0907825544588325,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
672,pointwise_72ba9dfd2891,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,16.3199994713068,8.25599953532219,1.4498934030774782,4.978551094377535,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
673,sum_b699ca824f8e,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,29.69600073993206,13.376000337302685,1.1702396100727892,4.970686909765418,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
674,var_mean_ac3c4a9016c7,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,32.44800120592117,21.344000473618507,1.3328951928457666,4.897239598686189,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
675,pointwise_c6795cc8ece2,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,14.431999996304512,6.87999976798892,1.460728778867386,4.865136065528196,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
676,var_mean_f1b58e17db66,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,27.48800069093704,17.27999933063984,1.3554241419232724,4.827189978415308,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
677,var_mean_47219141cddf,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,27.583999559283257,17.376000061631203,1.3537494835026525,4.805830180656256,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
678,var_mean_1c62090e8573,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,27.48800069093704,17.311999574303627,1.3532887587153977,4.786605219374346,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
679,var_mean_052df521537f,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,27.39199995994568,17.27999933063984,1.3506903779114403,4.727001481774929,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
680,pointwise_2596a9303ec6,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,14.399999752640724,6.943999789655209,1.448109418467719,4.68873674164718,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
681,pointwise_355c2d00df8b,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,22.36800082027912,13.311999849975107,1.3712604846740024,4.534182408672965,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
682,mean_e3d4b04ad056,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,18.432000651955605,10.17600018531084,1.3989071336310677,4.504613524663453,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
683,sum_5688d5156d97,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,65.24799764156342,50.335999578237534,1.2233387985136082,4.4591738598426245,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
684,sum_fe2660cedc0a,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,46.84799909591675,30.62400035560131,1.1823137158157793,4.430656709975538,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
685,mean_d5a027fb314b,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,18.23999918997288,10.080000385642052,1.394495309800982,4.414946429401666,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
686,sum_sum_eb165dcc9940,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,45.632001012563705,31.55200183391571,1.2151682675768942,4.301099738835908,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
687,sum_sum_5c61feb6340e,multi_output_reduction_templates,needs_canonical_oracle,backlog,queued,,,30.33600002527237,18.400000408291817,1.2432786687562238,4.281785352626108,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
688,pointwise_552801b1933a,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,31.615998595952988,21.247999742627144,1.3038600681099957,4.224278231426213,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
689,sum_sum_c39c7b0d801a,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,queued,,,42.91199892759323,23.19999970495701,1.1233507659431938,4.180751086798569,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
690,mean_c324cfc06a94,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,14.047999866306782,6.943999789655209,1.4127111990610643,4.171822482582563,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
691,pointwise_658333256a97,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,31.5839983522892,21.27999998629093,1.300823656100588,4.161056240846635,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
692,amax_sum_f5fb3a355fc1,online_softmax_cross_entropy,needs_canonical_oracle,backlog,queued,,,26.559999212622643,17.055999487638474,1.3242919770212855,4.1558984537774935,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
693,var_mean_aa8ab7fa55a7,norm_template_canonicalization,needs_canonical_oracle,backlog,queued,,,36.57599911093712,25.696000084280968,1.2746026973624327,4.0137048548942325,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
694,amax_sum_any_027aee0fe13f,online_softmax_cross_entropy,needs_canonical_oracle,backlog,queued,,,25.567999109625816,16.35199971497059,1.3212070838264105,4.008525123386015,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
695,amax_sum_4b162354068b,online_softmax_cross_entropy,needs_canonical_oracle,backlog,queued,,,26.43200010061264,17.08799973130226,1.3158104566989215,3.992292551221936,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
696,pointwise_7b8697e13f6d,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,queued,,,31.456001102924347,21.344000473618507,1.2921459288095678,3.9791975916483953,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,create canonical oracle scaffold,,
